"station","variable","date","value"
"BR","TN_kg",2016-12-19,34.8740755068626
"WM","TN_kg",2016-12-19,22.6835272989632
"BR","SS_ton",2016-12-19,0.0905820143035392
"WM","SS_ton",2016-12-19,0.0582238259638134
"BR","SRP_kg",2016-12-19,0.17419618135296
"WM","SRP_kg",2016-12-19,0.237648269240055
"BR","NO23_kg",2016-12-19,26.0423291122675
"WM","NO23_kg",2016-12-19,10.4565238465624
"BR","TKN_kg",2016-12-19,8.83174639459507
"WM","TKN_kg",2016-12-19,12.2270034524008
"BR","flow_cms",2016-12-20,0.03199803711
"WM","flow_cms",2016-12-20,0.0436535294815825
"BR","SS_mgl",2016-12-20,94.1
"BR","TP_mgl",2016-12-20,0.368
"WM","TP_mgl",2016-12-20,0.054
"BR","SRP_mgl",2016-12-20,0.022
"WM","SRP_mgl",2016-12-20,0.017
"BR","NO23_mgl",2016-12-20,3.51
"WM","NO23_mgl",2016-12-20,0.66
"BR","TKN_mgl",2016-12-20,1.797
"WM","TKN_mgl",2016-12-20,0.984
"BR","Chloride_mgl",2016-12-20,181.8
"WM","Chloride_mgl",2016-12-20,88.4
"BR","Sulfate_mgl",2016-12-20,125.7
"WM","Sulfate_mgl",2016-12-20,64.1
"BR","Silica_mgl",2016-12-20,7.45
"WM","Silica_mgl",2016-12-20,4.31
"BR","Conductivity_micromho",2016-12-20,1262
"WM","Conductivity_micromho",2016-12-20,795
"BR","TN_mgl",2016-12-20,5.307
"WM","TN_mgl",2016-12-20,1.644
"BR","TP_kg",2016-12-20,1.01738398951987
"WM","TP_kg",2016-12-20,0.203669907149272
"BR","TN_kg",2016-12-20,14.6718935662553
"WM","TN_kg",2016-12-20,6.20061717321116
"BR","SS_ton",2016-12-20,0.260151721233206
"BR","SRP_kg",2016-12-20,0.060821868938688
"WM","SRP_kg",2016-12-20,0.0641183041025484
"BR","NO23_kg",2016-12-20,9.70385272612704
"WM","NO23_kg",2016-12-20,2.48929886515776
"BR","TKN_kg",2016-12-20,4.96804084012829
"WM","TKN_kg",2016-12-20,3.71131830805339
"BR","flow_cms",2016-12-21,0.01783961361
"WM","flow_cms",2016-12-21,0.0243378084720327
"BR","SS_mgl",2016-12-21,13.3
"WM","SS_mgl",2016-12-21,3.9
"BR","TP_mgl",2016-12-21,0.057
"WM","TP_mgl",2016-12-21,0.059
"BR","SRP_mgl",2016-12-21,0.008
"WM","SRP_mgl",2016-12-21,0.016
"BR","NO23_mgl",2016-12-21,2.88
"WM","NO23_mgl",2016-12-21,0.69
"BR","TKN_mgl",2016-12-21,0.789
"WM","TKN_mgl",2016-12-21,1.027
"BR","Chloride_mgl",2016-12-21,173.1
"WM","Chloride_mgl",2016-12-21,87.2
"BR","Sulfate_mgl",2016-12-21,126.4
"WM","Sulfate_mgl",2016-12-21,63.9
"BR","Silica_mgl",2016-12-21,7.02
"WM","Silica_mgl",2016-12-21,4.3
"BR","Conductivity_micromho",2016-12-21,1213
"WM","Conductivity_micromho",2016-12-21,792
"BR","TN_mgl",2016-12-21,3.669
"WM","TN_mgl",2016-12-21,1.717
"BR","TP_kg",2016-12-21,0.087856529106528
"WM","TP_kg",2016-12-21,0.124064412467034
"BR","TN_kg",2016-12-21,5.65518605775178
"WM","TN_kg",2016-12-21,3.61048468145589
"BR","SS_ton",2016-12-21,0.0204998567915232
"WM","SS_ton",2016-12-21,0.00820086794273615
"BR","SRP_kg",2016-12-21,0.012330740927232
"WM","SRP_kg",2016-12-21,0.0336445864317381
"BR","NO23_kg",2016-12-21,4.43906673380352
"WM","NO23_kg",2016-12-21,1.4509227898687
"BR","TKN_kg",2016-12-21,1.21611932394826
"WM","TKN_kg",2016-12-21,2.15956189158719
"BR","flow_cms",2016-12-22,0.01642377126
"WM","flow_cms",2016-12-22,0.0224062363710778
"BR","TP_mgl",2016-12-22,0.043
"BR","SRP_mgl",2016-12-22,0.01
"BR","NO23_mgl",2016-12-22,2.43
"WM","NO23_mgl",2016-12-22,0.77
"BR","TKN_mgl",2016-12-22,0.743
"WM","TKN_mgl",2016-12-22,0.957
"BR","Chloride_mgl",2016-12-22,160.1
"WM","Chloride_mgl",2016-12-22,92.4
"BR","Sulfate_mgl",2016-12-22,119
"WM","Sulfate_mgl",2016-12-22,66.2
"BR","Silica_mgl",2016-12-22,6.56
"WM","Silica_mgl",2016-12-22,4.27
"BR","Conductivity_micromho",2016-12-22,1144
"WM","Conductivity_micromho",2016-12-22,800
"BR","TN_mgl",2016-12-22,3.173
"WM","TN_mgl",2016-12-22,1.727
"BR","TP_kg",2016-12-22,0.061017594985152
"BR","TN_kg",2016-12-22,4.50253090436947
"WM","TN_kg",2016-12-22,3.34329726639035
"BR","SRP_kg",2016-12-22,0.01419013836864
"BR","NO23_kg",2016-12-22,3.44820362357952
"WM","NO23_kg",2016-12-22,1.49064209329506
"BR","TKN_kg",2016-12-22,1.05432728078995
"WM","TKN_kg",2016-12-22,1.85265517309529
"BR","flow_cms",2016-12-23,0.0141584235
"WM","flow_cms",2016-12-23,0.0193157210095498
"WM","SS_mgl",2016-12-23,3.7
"BR","TP_mgl",2016-12-23,0.027
"BR","SRP_mgl",2016-12-23,0.007
"BR","NO23_mgl",2016-12-23,2.05
"WM","NO23_mgl",2016-12-23,1.67
"BR","TKN_mgl",2016-12-23,0.598
"WM","TKN_mgl",2016-12-23,1.028
"BR","Chloride_mgl",2016-12-23,154.5
"WM","Chloride_mgl",2016-12-23,99
"BR","Sulfate_mgl",2016-12-23,114.3
"WM","Sulfate_mgl",2016-12-23,69.9
"BR","Silica_mgl",2016-12-23,6.31
"WM","Silica_mgl",2016-12-23,5.2
"BR","Conductivity_micromho",2016-12-23,1115
"WM","Conductivity_micromho",2016-12-23,845
"BR","TN_mgl",2016-12-23,2.648
"WM","TN_mgl",2016-12-23,2.698
"BR","TP_kg",2016-12-23,0.0330287703408
"BR","TN_kg",2016-12-23,3.2392660689792
"WM","TN_kg",2016-12-23,4.50263364051733
"WM","SS_ton",2016-12-23,0.00617484969233288
"BR","SRP_kg",2016-12-23,0.0085630145328
"BR","NO23_kg",2016-12-23,2.50773997032
"WM","NO23_kg",2016-12-23,2.78702675302592
"BR","TKN_kg",2016-12-23,0.7315260986592
"WM","TKN_kg",2016-12-23,1.71560688749141
"BR","flow_cms",2016-12-24,0.03624556416
"WM","flow_cms",2016-12-24,0.0494482457844475
"WM","SS_mgl",2016-12-24,4.7
"BR","TP_mgl",2016-12-24,0.028
"WM","TP_mgl",2016-12-24,0.057
"BR","SRP_mgl",2016-12-24,0.011
"WM","SRP_mgl",2016-12-24,0.012
"BR","NO23_mgl",2016-12-24,1.73
"WM","NO23_mgl",2016-12-24,2.34
"BR","TKN_mgl",2016-12-24,0.598
"WM","TKN_mgl",2016-12-24,1.095
"BR","Chloride_mgl",2016-12-24,149.3
"WM","Chloride_mgl",2016-12-24,110.4
"BR","Sulfate_mgl",2016-12-24,109.7
"WM","Sulfate_mgl",2016-12-24,75.4
"BR","Silica_mgl",2016-12-24,5.97
"WM","Silica_mgl",2016-12-24,5.84
"BR","Conductivity_micromho",2016-12-24,1080
"WM","Conductivity_micromho",2016-12-24,901
"BR","TN_mgl",2016-12-24,2.328
"WM","TN_mgl",2016-12-24,3.435
"BR","TP_kg",2016-12-24,0.087685268815872
"WM","TP_kg",2016-12-24,0.243522720839247
"BR","TN_kg",2016-12-24,7.29040377869107
"WM","TN_kg",2016-12-24,14.6754481768915
"WM","SS_ton",2016-12-24,0.0200799436481484
"BR","SRP_kg",2016-12-24,0.034447784177664
"WM","SRP_kg",2016-12-24,0.0512679412293151
"BR","NO23_kg",2016-12-24,5.41769696612352
"WM","NO23_kg",2016-12-24,9.99724853971645
"BR","TKN_kg",2016-12-24,1.87270681256755
"WM","TKN_kg",2016-12-24,4.67819963717501
"BR","flow_cms",2016-12-25,0.1953862443
"WM","flow_cms",2016-12-25,0.266556949931787
"BR","SS_mgl",2016-12-25,81.5
"WM","SS_mgl",2016-12-25,7.4
"BR","TP_mgl",2016-12-25,0.339
"WM","TP_mgl",2016-12-25,0.052
"BR","SRP_mgl",2016-12-25,0.017
"WM","SRP_mgl",2016-12-25,0.011
"BR","NO23_mgl",2016-12-25,1.85
"WM","NO23_mgl",2016-12-25,2.34
"BR","TKN_mgl",2016-12-25,1.282
"WM","TKN_mgl",2016-12-25,1.04
"BR","Chloride_mgl",2016-12-25,108.9
"WM","Chloride_mgl",2016-12-25,119.6
"BR","Sulfate_mgl",2016-12-25,93.1
"WM","Sulfate_mgl",2016-12-25,77
"BR","Silica_mgl",2016-12-25,6.44
"WM","Silica_mgl",2016-12-25,5.83
"BR","Conductivity_micromho",2016-12-25,868
"WM","Conductivity_micromho",2016-12-25,939
"BR","TN_mgl",2016-12-25,3.132
"WM","TN_mgl",2016-12-25,3.38
"BR","TP_kg",2016-12-25,5.72278494104928
"WM","TP_kg",2016-12-25,1.19758706465353
"BR","TN_kg",2016-12-25,52.8724555615526
"WM","TN_kg",2016-12-25,77.8431592024797
"BR","SS_ton",2016-12-25,1.37583177786288
"WM","SS_ton",2016-12-25,0.170425851508387
"BR","SRP_kg",2016-12-25,0.28698331562784
"WM","SRP_kg",2016-12-25,0.253335725215171
"BR","NO23_kg",2016-12-25,31.230537288912
"WM","NO23_kg",2016-12-25,53.891417909409
"BR","TKN_kg",2016-12-25,21.6419182726406
"WM","TKN_kg",2016-12-25,23.9517412930707
"BR","flow_cms",2016-12-26,0.15800800626
"WM","flow_cms",2016-12-26,0.215563446466576
"BR","SS_mgl",2016-12-26,17.5
"WM","SS_mgl",2016-12-26,4
"BR","TP_mgl",2016-12-26,0.118
"WM","TP_mgl",2016-12-26,0.052
"BR","SRP_mgl",2016-12-26,0.018
"WM","SRP_mgl",2016-12-26,0.013
"BR","NO23_mgl",2016-12-26,1.62
"WM","NO23_mgl",2016-12-26,2.42
"BR","TKN_mgl",2016-12-26,1.038
"WM","TKN_mgl",2016-12-26,1.009
"BR","Chloride_mgl",2016-12-26,95.6
"WM","Chloride_mgl",2016-12-26,132.4
"BR","Sulfate_mgl",2016-12-26,90.2
"WM","Sulfate_mgl",2016-12-26,80
"BR","Silica_mgl",2016-12-26,5.8
"WM","Silica_mgl",2016-12-26,5.97
"BR","Conductivity_micromho",2016-12-26,795
"WM","Conductivity_micromho",2016-12-26,988
"BR","TN_mgl",2016-12-26,2.658
"WM","TN_mgl",2016-12-26,3.429
"BR","TP_kg",2016-12-26,1.61092322542195
"WM","TP_kg",2016-12-26,0.968483452285031
"BR","TN_kg",2016-12-26,36.2867282472165
"WM","TN_kg",2016-12-26,63.8640338054879
"BR","SS_ton",2016-12-26,0.23890810546512
"WM","SS_ton",2016-12-26,0.0744987270988486
"BR","SRP_kg",2016-12-26,0.245734051335552
"WM","SRP_kg",2016-12-26,0.242120863071258
"BR","NO23_kg",2016-12-26,22.1160646201997
"WM","NO23_kg",2016-12-26,45.0717298948034
"BR","TKN_kg",2016-12-26,14.1706636270168
"WM","TKN_kg",2016-12-26,18.7923039106845
"BR","flow_cms",2016-12-27,1.2600996915
"WM","flow_cms",2016-12-27,1.71909916984993
"BR","SS_mgl",2016-12-27,497.5
"WM","SS_mgl",2016-12-27,6.8
"BR","TP_mgl",2016-12-27,1.41
"WM","TP_mgl",2016-12-27,0.05
"BR","SRP_mgl",2016-12-27,0.048
"WM","SRP_mgl",2016-12-27,0.01
"BR","NO23_mgl",2016-12-27,10.41
"WM","NO23_mgl",2016-12-27,2.06
"BR","TKN_mgl",2016-12-27,7.072
"WM","TKN_mgl",2016-12-27,0.975
"BR","Chloride_mgl",2016-12-27,47.6
"WM","Chloride_mgl",2016-12-27,136.5
"BR","Sulfate_mgl",2016-12-27,42.5
"WM","Sulfate_mgl",2016-12-27,77.1
"BR","Silica_mgl",2016-12-27,7.4
"WM","Silica_mgl",2016-12-27,5.48
"BR","Conductivity_micromho",2016-12-27,533
"WM","Conductivity_micromho",2016-12-27,989
"BR","TN_mgl",2016-12-27,17.482
"WM","TN_mgl",2016-12-27,3.035
"BR","TP_kg",2016-12-27,153.510384817296
"WM","TP_kg",2016-12-27,7.42650841375171
"BR","TN_kg",2016-12-27,1903.31102650778
"WM","TN_kg",2016-12-27,450.789060714729
"BR","SS_ton",2016-12-27,54.164125139436
"WM","SS_ton",2016-12-27,1.01000514427023
"BR","SRP_kg",2016-12-27,5.2258854405888
"WM","SRP_kg",2016-12-27,1.48530168275034
"BR","NO23_kg",2016-12-27,1133.3639049277
"WM","NO23_kg",2016-12-27,305.97214664657
"BR","TKN_kg",2016-12-27,769.947121580083
"WM","TKN_kg",2016-12-27,144.816914068158
"BR","flow_cms",2016-12-28,0.3171486864
"WM","flow_cms",2016-12-28,0.432672150613915
"BR","SS_mgl",2016-12-28,57.1
"WM","SS_mgl",2016-12-28,7.1
"BR","TP_mgl",2016-12-28,0.231
"WM","TP_mgl",2016-12-28,0.057
"BR","SRP_mgl",2016-12-28,0.044
"WM","SRP_mgl",2016-12-28,0.014
"BR","NO23_mgl",2016-12-28,9.85
"WM","NO23_mgl",2016-12-28,2.09
"BR","TKN_mgl",2016-12-28,1.988
"WM","TKN_mgl",2016-12-28,0.954
"BR","Chloride_mgl",2016-12-28,58.4
"WM","Chloride_mgl",2016-12-28,159.1
"BR","Sulfate_mgl",2016-12-28,49.8
"WM","Sulfate_mgl",2016-12-28,83.8
"BR","Silica_mgl",2016-12-28,8.02
"WM","Silica_mgl",2016-12-28,5.8
"BR","Conductivity_micromho",2016-12-28,596
"WM","Conductivity_micromho",2016-12-28,1077
"BR","TN_mgl",2016-12-28,11.838
"WM","TN_mgl",2016-12-28,3.044
"BR","TP_kg",2016-12-28,6.32978034264576
"WM","TP_kg",2016-12-28,2.13082380734341
"BR","TN_kg",2016-12-28,324.380691325716
"WM","TN_kg",2016-12-28,113.793467886901
"BR","SS_ton",2016-12-28,1.56463401543322
"WM","SS_ton",2016-12-28,0.2654184040726
"BR","SRP_kg",2016-12-28,1.20567244621824
"WM","SRP_kg",2016-12-28,0.523360233382592
"BR","NO23_kg",2016-12-28,269.906218073856
"WM","NO23_kg",2016-12-28,78.1302062692584
"BR","TKN_kg",2016-12-28,54.4744732518605
"WM","TKN_kg",2016-12-28,35.6632616176423
"BR","flow_cms",2016-12-29,0.16253870178
"WM","flow_cms",2016-12-29,0.221744477189632
"BR","SS_mgl",2016-12-29,13.3
"WM","SS_mgl",2016-12-29,6.6
"BR","TP_mgl",2016-12-29,0.098
"WM","TP_mgl",2016-12-29,0.051
"BR","SRP_mgl",2016-12-29,0.031
"WM","SRP_mgl",2016-12-29,0.009
"BR","NO23_mgl",2016-12-29,8.64
"WM","NO23_mgl",2016-12-29,1.35
"BR","TKN_mgl",2016-12-29,1.143
"WM","TKN_mgl",2016-12-29,0.899
"BR","Chloride_mgl",2016-12-29,86.8
"WM","Chloride_mgl",2016-12-29,114.7
"BR","Sulfate_mgl",2016-12-29,62.6
"WM","Sulfate_mgl",2016-12-29,68.2
"BR","Silica_mgl",2016-12-29,7.99
"WM","Silica_mgl",2016-12-29,4.45
"BR","Conductivity_micromho",2016-12-29,745
"WM","Conductivity_micromho",2016-12-29,885
"BR","TN_mgl",2016-12-29,9.783
"WM","TN_mgl",2016-12-29,2.249
"BR","TP_kg",2016-12-29,1.37624769571162
"WM","TP_kg",2016-12-29,0.977094864288393
"BR","TN_kg",2016-12-29,137.386032725987
"WM","TN_kg",2016-12-29,43.0879676428352
"BR","SS_ton",2016-12-29,0.186776472989434
"WM","SS_ton",2016-12-29,0.126447570672616
"BR","SRP_kg",2016-12-29,0.435343658847552
"WM","SRP_kg",2016-12-29,0.172428505462658
"BR","NO23_kg",2016-12-29,121.334490723963
"WM","NO23_kg",2016-12-29,25.8642758193986
"BR","TKN_kg",2016-12-29,16.0515420020243
"WM","TKN_kg",2016-12-29,17.2236918234366
"BR","flow_cms",2016-12-30,0.11978026281
"WM","flow_cms",2016-12-30,0.163410999740791
"BR","SS_mgl",2016-12-30,7.1
"WM","SS_mgl",2016-12-30,5.6
"BR","TP_mgl",2016-12-30,0.067
"WM","TP_mgl",2016-12-30,0.06
"BR","SRP_mgl",2016-12-30,0.023
"WM","SRP_mgl",2016-12-30,0.009
"BR","NO23_mgl",2016-12-30,7.84
"WM","NO23_mgl",2016-12-30,1.18
"BR","TKN_mgl",2016-12-30,0.868
"WM","TKN_mgl",2016-12-30,0.953
"BR","Chloride_mgl",2016-12-30,86.4
"WM","Chloride_mgl",2016-12-30,106.3
"BR","Sulfate_mgl",2016-12-30,71.3
"WM","Sulfate_mgl",2016-12-30,64.2
"BR","Silica_mgl",2016-12-30,7.89
"WM","Silica_mgl",2016-12-30,4.12
"BR","Conductivity_micromho",2016-12-30,777
"WM","Conductivity_micromho",2016-12-30,846
"BR","TN_mgl",2016-12-30,8.708
"WM","TN_mgl",2016-12-30,2.133
"BR","TP_kg",2016-12-30,0.693383985354528
"WM","TP_kg",2016-12-30,0.847122622656262
"BR","TN_kg",2016-12-30,90.1192200666751
"WM","TN_kg",2016-12-30,30.1152092354301
"BR","SS_ton",2016-12-30,0.0734780044181664
"WM","SS_ton",2016-12-30,0.0790647781145844
"BR","SRP_kg",2016-12-30,0.238027338256032
"WM","SRP_kg",2016-12-30,0.127068393398439
"BR","NO23_kg",2016-12-30,81.1362753011866
"WM","NO23_kg",2016-12-30,16.6600782455731
"BR","TKN_kg",2016-12-30,8.98294476548851
"WM","TKN_kg",2016-12-30,13.455130989857
"BR","flow_cms",2016-12-31,0.06116438952
"WM","flow_cms",2016-12-31,0.0834439147612551
"WM","SS_mgl",2016-12-31,8.2
"BR","TP_mgl",2016-12-31,0.052
"WM","TP_mgl",2016-12-31,0.064
"BR","SRP_mgl",2016-12-31,0.007
"WM","SRP_mgl",2016-12-31,0.007
"BR","NO23_mgl",2016-12-31,7.73
"WM","NO23_mgl",2016-12-31,1.38
"BR","TKN_mgl",2016-12-31,0.677
"WM","TKN_mgl",2016-12-31,0.925
"BR","Chloride_mgl",2016-12-31,83.2
"WM","Chloride_mgl",2016-12-31,98.1
"BR","Sulfate_mgl",2016-12-31,78.9
"WM","Sulfate_mgl",2016-12-31,61.9
"BR","Silica_mgl",2016-12-31,7.7
"WM","Silica_mgl",2016-12-31,4.02
"BR","Conductivity_micromho",2016-12-31,792
"WM","Conductivity_micromho",2016-12-31,795
"BR","TN_mgl",2016-12-31,8.407
"WM","TN_mgl",2016-12-31,2.305
"BR","TP_kg",2016-12-31,0.274799369235456
"WM","TP_kg",2016-12-31,0.461411471063836
"BR","TN_kg",2016-12-31,44.4276595608169
"WM","TN_kg",2016-12-31,16.6180225125335
"WM","SS_ton",2016-12-31,0.059118344730054
"BR","SRP_kg",2016-12-31,0.036992222781696
"WM","SRP_kg",2016-12-31,0.0504668796476071
"BR","NO23_kg",2016-12-31,40.8499831575014
"WM","NO23_kg",2016-12-31,9.94918484481397
"BR","TKN_kg",2016-12-31,3.57767640331546
"WM","TKN_kg",2016-12-31,6.66883766771951
"BR","flow_cms",2017-01-01,0.03907724886
"WM","flow_cms",2017-01-01,0.0533113899863574
"WM","SS_mgl",2017-01-01,9.5
"BR","TP_mgl",2017-01-01,0.044
"WM","TP_mgl",2017-01-01,0.064
"BR","SRP_mgl",2017-01-01,0.015
"WM","SRP_mgl",2017-01-01,0.004
"BR","NO23_mgl",2017-01-01,7.36
"WM","NO23_mgl",2017-01-01,1.48
"BR","TKN_mgl",2017-01-01,0.722
"WM","TKN_mgl",2017-01-01,0.918
"BR","Chloride_mgl",2017-01-01,86
"WM","Chloride_mgl",2017-01-01,93.2
"BR","Sulfate_mgl",2017-01-01,83.4
"WM","Sulfate_mgl",2017-01-01,59.7
"BR","Silica_mgl",2017-01-01,7.55
"WM","Silica_mgl",2017-01-01,3.99
"BR","Conductivity_micromho",2017-01-01,818
"WM","Conductivity_micromho",2017-01-01,774
"BR","TN_mgl",2017-01-01,8.082
"WM","TN_mgl",2017-01-01,2.398
"BR","TP_kg",2017-01-01,0.148556069266176
"WM","TP_kg",2017-01-01,0.294790662068562
"BR","TN_kg",2017-01-01,27.2870489047553
"WM","TN_kg",2017-01-01,11.0454376193814
"WM","SS_ton",2017-01-01,0.0437579889008022
"BR","SRP_kg",2017-01-01,0.05064411452256
"WM","SRP_kg",2017-01-01,0.0184244163792851
"BR","NO23_kg",2017-01-01,24.8493788590694
"WM","NO23_kg",2017-01-01,6.8170340603355
"BR","TKN_kg",2017-01-01,2.43767004568589
"WM","TKN_kg",2017-01-01,4.22840355904594
"BR","flow_cms",2017-01-02,0.02605149924
"WM","flow_cms",2017-01-02,0.0355409266575716
"BR","SS_mgl",2017-01-02,4.2
"WM","SS_mgl",2017-01-02,7.8
"BR","TP_mgl",2017-01-02,0.038
"WM","TP_mgl",2017-01-02,0.064
"BR","SRP_mgl",2017-01-02,0.017
"WM","SRP_mgl",2017-01-02,0.006
"BR","NO23_mgl",2017-01-02,6.76
"WM","NO23_mgl",2017-01-02,1.5
"BR","TKN_mgl",2017-01-02,0.573
"WM","TKN_mgl",2017-01-02,0.917
"BR","Chloride_mgl",2017-01-02,88.9
"WM","Chloride_mgl",2017-01-02,93.9
"BR","Sulfate_mgl",2017-01-02,87.8
"WM","Sulfate_mgl",2017-01-02,60.2
"BR","Silica_mgl",2017-01-02,7.39
"WM","Silica_mgl",2017-01-02,4.05
"BR","Conductivity_micromho",2017-01-02,834
"WM","Conductivity_micromho",2017-01-02,795
"BR","TN_mgl",2017-01-02,7.333
"WM","TN_mgl",2017-01-02,2.417
"BR","TP_kg",2017-01-02,0.085532282304768
"WM","TP_kg",2017-01-02,0.196527108045708
"BR","TN_kg",2017-01-02,16.5054796352859
"WM","TN_kg",2017-01-02,7.42196906478869
"BR","SS_ton",2017-01-02,0.0094535680442112
"WM","SS_ton",2017-01-02,0.0239517412930707
"BR","SRP_kg",2017-01-02,0.038264442083712
"WM","SRP_kg",2017-01-02,0.0184244163792851
"BR","NO23_kg",2017-01-02,15.2157428521114
"WM","NO23_kg",2017-01-02,4.60610409482128
"BR","TKN_kg",2017-01-02,1.28973678317453
"WM","TKN_kg",2017-01-02,2.81586496996741
"BR","flow_cms",2017-01-03,0.7588914996
"WM","flow_cms",2017-01-03,1.03532264611187
"BR","SS_mgl",2017-01-03,10.2
"WM","SS_mgl",2017-01-03,3.7
"BR","TP_mgl",2017-01-03,0.06
"WM","TP_mgl",2017-01-03,0.07
"BR","SRP_mgl",2017-01-03,0.015
"WM","SRP_mgl",2017-01-03,0.008
"BR","NO23_mgl",2017-01-03,4.6
"WM","NO23_mgl",2017-01-03,1.46
"BR","TKN_mgl",2017-01-03,0.714
"WM","TKN_mgl",2017-01-03,1.033
"BR","Chloride_mgl",2017-01-03,229.4
"WM","Chloride_mgl",2017-01-03,94.4
"BR","Sulfate_mgl",2017-01-03,85.4
"WM","Sulfate_mgl",2017-01-03,60.2
"BR","Silica_mgl",2017-01-03,6.59
"WM","Silica_mgl",2017-01-03,3.92
"BR","Conductivity_micromho",2017-01-03,1266
"WM","Conductivity_micromho",2017-01-03,792
"BR","TN_mgl",2017-01-03,5.314
"WM","TN_mgl",2017-01-03,2.493
"BR","TP_kg",2017-01-03,3.9340935339264
"WM","TP_kg",2017-01-03,6.26163136368458
"BR","TN_kg",2017-01-03,348.429550654748
"WM","TN_kg",2017-01-03,223.003528423795
"BR","SS_ton",2017-01-03,0.668795900767488
"WM","SS_ton",2017-01-03,0.330971943509042
"BR","SRP_kg",2017-01-03,0.9835233834816
"WM","SRP_kg",2017-01-03,0.715615012992524
"BR","NO23_kg",2017-01-03,301.613837601024
"WM","NO23_kg",2017-01-03,130.599739871136
"BR","TKN_kg",2017-01-03,46.8157130537242
"WM","TKN_kg",2017-01-03,92.4037885526596
"BR","flow_cms",2017-01-04,2.7155856273
"WM","flow_cms",2017-01-04,3.70475528963165
"BR","SS_mgl",2017-01-04,328
"WM","SS_mgl",2017-01-04,388.3
"BR","TP_mgl",2017-01-04,0.638
"WM","TP_mgl",2017-01-04,0.61
"BR","SRP_mgl",2017-01-04,0.031
"WM","SRP_mgl",2017-01-04,0.026
"BR","NO23_mgl",2017-01-04,7.98
"WM","NO23_mgl",2017-01-04,6.81
"BR","TKN_mgl",2017-01-04,3.121
"WM","TKN_mgl",2017-01-04,2.722
"BR","Chloride_mgl",2017-01-04,36.5
"WM","Chloride_mgl",2017-01-04,57.4
"BR","Sulfate_mgl",2017-01-04,27.9
"WM","Sulfate_mgl",2017-01-04,34.6
"BR","Silica_mgl",2017-01-04,7.41
"WM","Silica_mgl",2017-01-04,7.76
"BR","Conductivity_micromho",2017-01-04,430
"WM","Conductivity_micromho",2017-01-04,560
"BR","TN_mgl",2017-01-04,11.101
"WM","TN_mgl",2017-01-04,9.532
"BR","TP_kg",2017-01-04,149.691769650783
"WM","TP_kg",2017-01-04,195.255422784747
"BR","TN_kg",2017-01-04,2604.58986660399
"WM","TN_kg",2017-01-04,3051.10604915443
"BR","SS_ton",2017-01-04,76.9575242091802
"WM","SS_ton",2017-01-04,124.291279782487
"BR","SRP_kg",2017-01-04,7.27342454416032
"WM","SRP_kg",2017-01-04,8.32236228262854
"BR","NO23_kg",2017-01-04,1872.32025362579
"WM","NO23_kg",2017-01-04,2179.81873633463
"BR","TKN_kg",2017-01-04,732.269612978205
"WM","TKN_kg",2017-01-04,871.287312819803
"BR","flow_cms",2017-01-05,0.5068715613
"WM","flow_cms",2017-01-05,0.691502812141883
"BR","SS_mgl",2017-01-05,69.9
"WM","SS_mgl",2017-01-05,98.3
"BR","TP_mgl",2017-01-05,0.254
"WM","TP_mgl",2017-01-05,0.327
"BR","SRP_mgl",2017-01-05,0.03
"WM","SRP_mgl",2017-01-05,0.024
"BR","NO23_mgl",2017-01-05,9.16
"WM","NO23_mgl",2017-01-05,7.32
"BR","TKN_mgl",2017-01-05,1.65
"WM","TKN_mgl",2017-01-05,1.841
"BR","Chloride_mgl",2017-01-05,57.5
"WM","Chloride_mgl",2017-01-05,51.8
"BR","Sulfate_mgl",2017-01-05,46.4
"WM","Sulfate_mgl",2017-01-05,32.7
"BR","Silica_mgl",2017-01-05,8.51
"WM","Silica_mgl",2017-01-05,8.41
"BR","Conductivity_micromho",2017-01-05,580
"WM","Conductivity_micromho",2017-01-05,542
"BR","TN_mgl",2017-01-05,10.81
"WM","TN_mgl",2017-01-05,9.161
"BR","TP_kg",2017-01-05,11.1236005356653
"WM","TP_kg",2017-01-05,19.5368906508822
"BR","TN_kg",2017-01-05,473.409928309219
"WM","TN_kg",2017-01-05,547.331667439546
"BR","SS_ton",2017-01-05,3.06117983245277
"WM","SS_ton",2017-01-05,5.87301636385847
"BR","SRP_kg",2017-01-05,1.3138110868896
"WM","SRP_kg",2017-01-05,1.43390023125741
"BR","NO23_kg",2017-01-05,401.150318530291
"WM","NO23_kg",2017-01-05,437.339570533509
"BR","TKN_kg",2017-01-05,72.259609778928
"WM","TKN_kg",2017-01-05,109.992096906037
"BR","flow_cms",2017-01-06,0.19397040195
"WM","flow_cms",2017-01-06,0.264625377830832
"BR","SS_mgl",2017-01-06,19.7
"WM","SS_mgl",2017-01-06,50.2
"BR","TP_mgl",2017-01-06,0.113
"WM","TP_mgl",2017-01-06,0.256
"BR","SRP_mgl",2017-01-06,0.019
"WM","SRP_mgl",2017-01-06,0.03
"BR","NO23_mgl",2017-01-06,8.84
"WM","NO23_mgl",2017-01-06,7.97
"BR","TKN_mgl",2017-01-06,0.911
"WM","TKN_mgl",2017-01-06,1.492
"BR","Chloride_mgl",2017-01-06,71.1
"WM","Chloride_mgl",2017-01-06,55.7
"BR","Sulfate_mgl",2017-01-06,62.4
"WM","Sulfate_mgl",2017-01-06,37.2
"BR","Silica_mgl",2017-01-06,8.95
